antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.2513,0.0059,0.0057,0.022682053322721846,3.8444158174104825,1.0,0.00421733,1.0171715390879479,0.9882228611464551,0.022664015904572562,0.016881655087739512,0.4943918741189881
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.2513,0.0059,0.0057,0.022682053322721846,3.8444158174104825,1.0,0.00421733,1.0171715390879479,0.9882228611464551,0.022664015904572562,0.016881655087739512,0.4943918741189881
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1273,0.0115,0.0056,0.04399057344854674,3.8252672563953687,1.0,0.0041360500000000005,1.0339856203779787,0.8463164399482723,0.04204204204204204,0.03286856191051769,0.2654735475938386
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'HDF'}),0.1273,0.0115,0.0056,0.04399057344854674,3.8252672563953687,1.0,0.0041360500000000005,1.0339856203779787,0.8463164399482723,0.04204204204204204,0.03286856191051769,0.2654735475938386
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High'})",0.2388,0.0115,0.0105,0.04396984924623116,3.8234651518461877,1.0,0.0077538,1.0339632063074902,0.9701223631859469,0.043786488740617184,0.03284759660721412,0.4785066637535504
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'HDF'}),0.2388,0.0115,0.0105,0.04396984924623116,3.8234651518461877,1.0,0.0077538,1.0339632063074902,0.9701223631859469,0.043786488740617184,0.03284759660721412,0.4785066637535504
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Process temperature [K]_Process temperature [K]_High'})",0.1211,0.0105,0.0048,0.03963666391412056,3.774920372773386,1.0,0.00352845,1.0303392089423904,0.836379280919331,0.03785488958990536,0.029445845289662008,0.24838976052848882
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.256,0.0059,0.0057,0.022265625,3.773834745762712,1.0,0.0041896,1.016738314023172,0.9879268062629691,0.022248243559718966,0.016462755256010465,0.49418365995762714
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.256,0.0059,0.0057,0.022265625,3.773834745762712,1.0,0.0041896,1.016738314023172,0.9879268062629691,0.022248243559718966,0.016462755256010465,0.49418365995762714
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF'})",0.1317,0.0115,0.0057,0.04328018223234624,3.763494107160543,1.0,0.00418545,1.0332178571428572,0.8456633348891058,0.04145454545454545,0.03214990615310697,0.26946617807269485
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'HDF'}),0.1317,0.0115,0.0057,0.04328018223234624,3.763494107160543,1.0,0.00418545,1.0332178571428572,0.8456633348891058,0.04145454545454545,0.03214990615310697,0.26946617807269485
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'HDF'}),0.2513,0.0115,0.0105,0.04178272980501393,3.6332808526099067,1.0,0.00761005,1.0316031976744187,0.9680334802546637,0.041617122473246136,0.030635032680843628,0.4774131040329418
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.2513,0.0115,0.0105,0.04178272980501393,3.6332808526099067,1.0,0.00761005,1.0316031976744187,0.9680334802546637,0.041617122473246136,0.030635032680843628,0.4774131040329418
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2513,0.0115,0.0105,0.04178272980501393,3.6332808526099067,1.0,0.00761005,1.0316031976744187,0.9680334802546637,0.041617122473246136,0.030635032680843628,0.4774131040329418
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High'})",0.2513,0.0115,0.0105,0.04178272980501393,3.6332808526099067,1.0,0.00761005,1.0316031976744187,0.9680334802546637,0.041617122473246136,0.030635032680843628,0.4774131040329418
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Process temperature [K]_Process temperature [K]_High'})",0.1507,0.0105,0.0057,0.0378234903782349,3.6022371788795144,1.0,0.0041176500000000005,1.0283975862068966,0.8505766358673088,0.036655948553054665,0.0276134314080191,0.2903403166176889
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Process temperature [K]_Process temperature [K]_High'})",0.1507,0.0105,0.0057,0.0378234903782349,3.6022371788795144,1.0,0.0041176500000000005,1.0283975862068966,0.8505766358673088,0.036655948553054665,0.0276134314080191,0.2903403166176889
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.1273,0.0105,0.0048,0.03770620581304006,3.591067220289529,1.0,0.0034633499999999996,1.0282722448979593,0.8267803941789847,0.03609022556390977,0.02749490228705412,0.24742453147794857
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Process temperature [K]_Process temperature [K]_High'})",0.1273,0.0105,0.0048,0.03770620581304006,3.591067220289529,1.0,0.0034633499999999996,1.0282722448979593,0.8267803941789847,0.03609022556390977,0.02749490228705412,0.24742453147794857
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.2388,0.0056,0.0048,0.02010050251256281,3.5893754486719307,1.0,0.0034627199999999994,1.0147979487179486,0.9477141355754072,0.020033388981636056,0.014582162623253028,0.43862167982770994
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.2388,0.0056,0.0048,0.02010050251256281,3.5893754486719307,1.0,0.0034627199999999994,1.0147979487179486,0.9477141355754072,0.020033388981636056,0.014582162623253028,0.43862167982770994
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'HDF'}),0.1163,0.0115,0.0048,0.041272570937231294,3.588919211933156,1.0,0.0034625499999999996,1.0310542600896861,0.8163003093055712,0.03902439024390244,0.030118938732656846,0.22933193764252868
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High'})",0.1163,0.0115,0.0048,0.041272570937231294,3.588919211933156,1.0,0.0034625499999999996,1.0310542600896861,0.8163003093055712,0.03902439024390244,0.030118938732656846,0.22933193764252868
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'HDF'}),0.0194,0.0115,0.0008,0.041237113402061855,3.5858359480053785,1.0,0.0005769,1.0310161290322581,0.7353915969814399,0.026578073089700997,0.030083068692020085,0.055401165396683105
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF'})",0.256,0.0115,0.0105,0.041015625,3.566576086956522,1.0,0.007556,1.0307780040733199,0.9672299027137736,0.04085603112840467,0.02985900354071826,0.4770295516304348
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'HDF'}),0.256,0.0115,0.0105,0.041015625,3.566576086956522,1.0,0.007556,1.0307780040733199,0.9672299027137736,0.04085603112840467,0.02985900354071826,0.4770295516304348
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.0203,0.0115,0.0008,0.0394088669950739,3.4268579995716433,1.0,0.0005665500000000001,1.029053846153846,0.7228615902827397,0.02580645161290323,0.02823355285288204,0.054487042193189124
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'HDF'}),0.0203,0.0115,0.0008,0.0394088669950739,3.4268579995716433,1.0,0.0005665500000000001,1.029053846153846,0.7228615902827397,0.02580645161290323,0.02823355285288204,0.054487042193189124
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0056,0.0048,0.019100676482292078,3.4108350861235857,1.0,0.0033927199999999992,1.013763569979716,0.9440585904456613,0.019040063466878223,0.013576706036094205,0.4381217668125746
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0056,0.0048,0.019100676482292078,3.4108350861235857,1.0,0.0033927199999999992,1.013763569979716,0.9440585904456613,0.019040063466878223,0.013576706036094205,0.4381217668125746
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0056,0.0048,0.019100676482292078,3.4108350861235857,1.0,0.0033927199999999992,1.013763569979716,0.9440585904456613,0.019040063466878223,0.013576706036094205,0.4381217668125746
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0056,0.0048,0.019100676482292078,3.4108350861235857,1.0,0.0033927199999999992,1.013763569979716,0.9440585904456613,0.019040063466878223,0.013576706036094205,0.4381217668125746
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF'})",0.1507,0.0115,0.0059,0.039150630391506305,3.404402642739679,1.0,0.00416695,1.028777279005525,0.8315821404267124,0.03774792066538707,0.027972311979267885,0.276097054326188
"frozenset({'Tool wear [min]_Tool wear [min]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'HDF'}),0.1507,0.0115,0.0059,0.039150630391506305,3.404402642739679,1.0,0.00416695,1.028777279005525,0.8315821404267124,0.03774792066538707,0.027972311979267885,0.276097054326188
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1227,0.0115,0.0048,0.03911980440097799,3.401722121824173,1.0,0.0033889499999999995,1.0287442748091602,0.8047774421520575,0.037094281298299836,0.027941127365683344,0.22825555437440204
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'HDF'}),0.1227,0.0115,0.0048,0.03911980440097799,3.401722121824173,1.0,0.0033889499999999995,1.0287442748091602,0.8047774421520575,0.037094281298299836,0.027941127365683344,0.22825555437440204
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.1227,0.0115,0.0048,0.03911980440097799,3.401722121824173,1.0,0.0033889499999999995,1.0287442748091602,0.8047774421520575,0.037094281298299836,0.027941127365683344,0.22825555437440204
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High'})",0.1227,0.0115,0.0048,0.03911980440097799,3.401722121824173,1.0,0.0033889499999999995,1.0287442748091602,0.8047774421520575,0.037094281298299836,0.027941127365683344,0.22825555437440204
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF'})",0.1243,0.0115,0.0048,0.038616251005631534,3.357934870054916,1.0,0.00337055,1.028205439330544,0.8018704084351567,0.036641221374045796,0.027431715736602462,0.2280037776767288
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'HDF'}),0.1243,0.0115,0.0048,0.038616251005631534,3.357934870054916,1.0,0.00337055,1.028205439330544,0.8018704084351567,0.036641221374045796,0.027431715736602462,0.2280037776767288
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.256,0.0056,0.0048,0.01875,3.3482142857142856,1.0,0.0033663999999999994,1.0134012738853504,0.9426523297491038,0.01869158878504673,0.013224054706355591,0.43794642857142857
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.256,0.0056,0.0048,0.01875,3.3482142857142856,1.0,0.0033663999999999994,1.0134012738853504,0.9426523297491038,0.01869158878504673,0.013224054706355591,0.43794642857142857
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0057,0.0057,0.019076305220883535,3.346720214190094,1.0,0.00399684,1.013636438075742,0.9999999999999998,0.019076305220883535,0.013452987248198265,0.5095381526104418
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.2988,0.0056,0.0056,0.018741633199464525,3.346720214190094,1.0,0.00392672,1.0133926330150067,1.0,0.018741633199464525,0.013215640787876634,0.5093708165997323
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.2988,0.0056,0.0056,0.018741633199464525,3.346720214190094,1.0,0.00392672,1.0133926330150067,1.0,0.018741633199464525,0.013215640787876634,0.5093708165997323
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0057,0.0057,0.019076305220883535,3.346720214190094,1.0,0.00399684,1.013636438075742,0.9999999999999998,0.019076305220883535,0.013452987248198265,0.5095381526104418
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0048,0.0048,0.01606425702811245,3.3467202141900936,1.0,0.0033657599999999998,1.011448163265306,1.0,0.01606425702811245,0.011318586242074408,0.5080321285140562
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.001,0.001,0.0033467202141900937,3.3467202141900936,1.0,0.0007012,1.002354600402955,1.0,0.0033467202141900937,0.002349069283473567,0.5016733601070951
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.0002,0.0002,0.0006693440428380187,3.3467202141900936,1.0,0.00014024,1.0004696584058943,0.9999999999999998,0.0006693440428380187,0.00046943793042410355,0.500334672021419
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.2988,0.0059,0.0059,0.019745649263721552,3.3467202141900936,1.0,0.00413708,1.0141245476271765,0.9999999999999998,0.019745649263721552,0.013927823421910826,0.5098728246318608
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0048,0.0048,0.01606425702811245,3.3467202141900936,1.0,0.0033657599999999998,1.011448163265306,1.0,0.01606425702811245,0.011318586242074408,0.5080321285140562
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF'})",0.2988,0.0115,0.0115,0.03848728246318608,3.3467202141900936,1.0,0.0080638,1.028067525234946,0.9999999999999998,0.03848728246318608,0.027301246801402203,0.5192436412315931
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.001,0.001,0.0033467202141900937,3.3467202141900936,1.0,0.0007012,1.002354600402955,1.0,0.0033467202141900937,0.002349069283473567,0.5016733601070951
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.0008,0.0008,0.002677376171352075,3.3467202141900936,1.0,0.00056096,1.0018824161073825,0.9999999999999998,0.002677376171352075,0.0018788792747718925,0.501338688085676
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'HDF'}),0.2988,0.0115,0.0115,0.03848728246318608,3.3467202141900936,1.0,0.0080638,1.028067525234946,0.9999999999999998,0.03848728246318608,0.027301246801402203,0.5192436412315931
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0105,0.0105,0.035140562248995984,3.3467202141900936,1.0,0.0073626,1.025537981269511,0.9999999999999999,0.035140562248995984,0.02490203360181504,0.517570281124498
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.2988,0.0059,0.0059,0.019745649263721552,3.3467202141900936,1.0,0.00413708,1.0141245476271765,0.9999999999999998,0.019745649263721552,0.013927823421910826,0.5098728246318608
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.0002,0.0002,0.0006693440428380187,3.3467202141900936,1.0,0.00014024,1.0004696584058943,0.9999999999999998,0.0006693440428380187,0.00046943793042410355,0.500334672021419
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0105,0.0105,0.035140562248995984,3.3467202141900936,1.0,0.0073626,1.025537981269511,0.9999999999999999,0.035140562248995984,0.02490203360181504,0.517570281124498
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.0008,0.0008,0.002677376171352075,3.3467202141900936,1.0,0.00056096,1.0018824161073825,0.9999999999999998,0.002677376171352075,0.0018788792747718925,0.501338688085676
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.0428,0.0056,0.0008,0.01869158878504673,3.337783711615488,1.0,0.00056032,1.0133409523809522,0.7317175094024236,0.016806722689075633,0.01316531454650717,0.0807743658210948
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_High'})",0.0428,0.0056,0.0008,0.01869158878504673,3.337783711615488,1.0,0.00056032,1.0133409523809522,0.7317175094024236,0.016806722689075633,0.01316531454650717,0.0807743658210948
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2408,0.001,0.0008,0.003322259136212625,3.322259136212625,1.0,0.0005592,1.00233,0.9207060063224447,0.003319502074688797,0.0023245837199325574,0.40166112956810635
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'HDF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2408,0.001,0.0008,0.003322259136212625,3.322259136212625,1.0,0.0005592,1.00233,0.9207060063224447,0.003319502074688797,0.0023245837199325574,0.40166112956810635
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF'})",0.1481,0.0115,0.0056,0.03781228899392302,3.2880251299063494,1.0,0.00389685,1.0273463157894738,0.8168400885415794,0.036363636363636355,0.026618400600832592,0.26238440536652674
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'HDF'}),0.1481,0.0115,0.0056,0.03781228899392302,3.2880251299063494,1.0,0.00389685,1.0273463157894738,0.8168400885415794,0.036363636363636355,0.026618400600832592,0.26238440536652674
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.2943,0.0059,0.0057,0.019367991845056064,3.2827104822128925,1.0,0.00396363,1.0137339916839918,0.9853672725103108,0.019354838709677417,0.01354792460019723,0.4927348433801552
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.2943,0.0059,0.0057,0.019367991845056064,3.2827104822128925,1.0,0.00396363,1.0137339916839918,0.9853672725103108,0.019354838709677417,0.01354792460019723,0.4927348433801552
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'HDF', 'Tool wear [min]_Tool wear [min]_Low'})",0.2943,0.0059,0.0057,0.019367991845056064,3.2827104822128925,1.0,0.00396363,1.0137339916839918,0.9853672725103108,0.019354838709677417,0.01354792460019723,0.4927348433801552
