antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High'}),"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'PWF', 'Tool wear [min]_Tool wear [min]_Low'})",0.4063,0.0012,0.0012,0.002953482648289441,2.461235540241201,1.0,0.00071244,1.0017586768699087,1.0,0.002953482648289441,0.0017555893555160605,0.5014767413241448
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF'})",0.2426,0.0044,0.0026,0.010717230008244023,2.4357340927827322,1.0,0.0015325599999999999,1.0063856666666666,0.7782494769555768,0.010638297872340425,0.006345148662358399,0.3008131604586674
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.0969,0.0051,0.0012,0.012383900928792569,2.4282158683906996,1.0,0.0007058099999999999,1.0073752351097178,0.6512844646218581,0.011904761904761904,0.0073212392489622755,0.12383900928792568
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.0956,0.0052,0.0012,0.012552301255230124,2.4139040875442546,1.0,0.0007028799999999999,1.0074457627118645,0.6476485330974495,0.012048192771084336,0.0073907330671794565,0.12166076601223044
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2517,0.0043,0.0026,0.010329757647993643,2.402269220463638,1.0,0.00151769,1.0060926936973102,0.7800707244112296,0.010260457774269928,0.0060557975775772255,0.3074904602193456
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.1227,0.0051,0.0015,0.012224938875305623,2.39704683829522,1.0,0.0008742299999999999,1.0072131188118811,0.6643337512823435,0.011876484560570073,0.0071614623332049675,0.15317129296706458
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1211,0.0052,0.0015,0.012386457473162676,2.382011052531284,1.0,0.0008702800000000001,1.0072765886287627,0.6601281905412069,0.01201923076923077,0.007224022389588536,0.1504239979673506
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2388,0.0051,0.0029,0.012144053601340032,2.381186980654908,1.0,0.0016821199999999996,1.0071306485799068,0.7620091688259915,0.012033195020746887,0.007080162429731663,0.29038575229086605
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.2526,0.0005,0.0003,0.001187648456057007,2.3752969121140137,1.0,0.00017369999999999997,1.0006884661117719,0.7746855766657745,0.0011867088607594937,0.0006879924522831484,0.3005938242280285
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'PWF', 'Tool wear [min]_Tool wear [min]_Low'})",0.0383,0.0033,0.0003,0.007832898172323759,2.3736055067647754,1.0,0.00017360999999999996,1.0045686842105264,0.6017469065197046,0.007263922518159807,0.004547906262991631,0.04937099454070733
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2534,0.0005,0.0003,0.0011838989739542225,2.367797947908445,1.0,0.00017329999999999996,1.0006847096009484,0.7737297973033306,0.0011829652996845426,0.0006842410945014732,0.3005919494869771
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF'})",0.2456,0.0031,0.0018,0.007328990228013029,2.3641903961332353,1.0,0.00103864,1.0042602132895817,0.7648756922351833,0.007290400972053463,0.004242140864693579,0.2939870757591678
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.0331,0.0064,0.0005,0.015105740181268883,2.360271903323263,1.0,0.00028816,1.008839263803681,0.5960492294963284,0.01282051282051282,0.008761815802404269,0.04661537009063444
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.1485,0.0043,0.0015,0.010101010101010102,2.349072116513977,1.0,0.00086145,1.0058602040816327,0.6744568408690546,0.009914077990746862,0.005826062168333938,0.17946910970166785
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'PWF'})",0.2484,0.0012,0.0007,0.002818035426731079,2.3483628556092326,1.0,0.00040192,1.0016226079935406,0.7639321827719912,0.002812374447569305,0.001619979402013495,0.29307568438003223
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'PWF'})",0.152,0.0031,0.0011,0.007236842105263159,2.3344651952461803,1.0,0.0006288000000000001,1.0041669980119285,0.6740994854202402,0.0071428571428571435,0.004149706194466004,0.18103777589134126
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'PWF'})",0.0201,0.0064,0.0003,0.014925373134328356,2.3320895522388057,1.0,0.00017135999999999996,1.0086545454545455,0.5829166241453209,0.011450381679389313,0.008580286970942388,0.030900186567164173
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF'})",0.2547,0.0044,0.0026,0.010208087946603848,2.320019987864511,1.0,0.00147932,1.0058679888932964,0.7634096749889048,0.010136452241715398,0.005833756475094262,0.30055858942784736
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'PWF'})",0.199,0.0013,0.0006,0.0030150753768844215,2.3192887514495553,1.0,0.00034129999999999995,1.0017202620967742,0.710153974198918,0.00300450676014021,0.0017173078771246836,0.23227676845767298
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF'})",0.2504,0.0031,0.0018,0.00718849840255591,2.3188704524373907,1.0,0.0010237599999999999,1.0041181013676588,0.7587454049567175,0.007151370679380215,0.004101212160252693,0.29391682984643924
"frozenset({'Tool wear [min]_Tool wear [min]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF'})",0.1474,0.0044,0.0015,0.0101763907734057,2.3128160848649317,1.0,0.00085144,1.005835777930089,0.6657596371882085,0.009980039920159682,0.0058019192179647435,0.1755427408412483
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'PWF', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2949,0.0022,0.0015,0.00508646998982706,2.3120318135577547,1.0,0.00085122,1.002901226993865,0.8048220110622606,0.005074424898511502,0.002892834225122329,0.34345232590400443
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.0203,0.0064,0.0003,0.014778325123152709,2.3091133004926108,1.0,0.00017007999999999997,1.008504,0.5786805484672178,0.011363636363636364,0.008432291790612629,0.030826662561576353
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2424,0.0052,0.0029,0.011963696369636963,2.3007108403148004,1.0,0.0016395199999999998,1.0068455949895616,0.7462403961693914,0.011851246424192887,0.006799051437109935,0.28482800203097236
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF'})",0.2524,0.0031,0.0018,0.007131537242472266,2.300495884668473,1.0,0.0010175599999999998,1.00406049481245,0.7561678853813684,0.007094994087504927,0.004044073871473835,0.29388834926639745
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2526,0.0031,0.0018,0.007125890736342043,2.2986744310780787,1.0,0.00101694,1.0040547846889953,0.7559093747212559,0.007089405277668374,0.0040384098067429465,0.29388552601333234
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.103,0.0051,0.0012,0.011650485436893204,2.2844089091947457,1.0,0.0006746999999999999,1.0066277013752456,0.6268115942028984,0.011225444340505144,0.006584064164130268,0.123472301541976
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2526,0.0026,0.0015,0.005938242280285036,2.2839393385711677,1.0,0.0008432400000000001,1.003358183990442,0.7521541343323521,0.005912495072920773,0.003346944335557486,0.291430659601681
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2543,0.0031,0.0018,0.007078254030672433,2.2833077518298173,1.0,0.0010116699999999999,1.0040066138613861,0.7537064354148971,0.007042253521126761,0.003990624968073462,0.2938617076604975
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1013,0.0052,0.0012,0.01184600197433366,2.2780773027564734,1.0,0.0006732399999999999,1.0067256743256743,0.624272096732317,0.011396011396011397,0.006680741831859329,0.12130761637178221
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'PWF'})",0.1701,0.0031,0.0012,0.007054673721340388,2.2757012004323833,1.0,0.0006726899999999999,1.0039827708703375,0.6754729485480178,0.0069767441860465115,0.003966971332471048,0.19707572395744438
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1273,0.0052,0.0015,0.011783189316575021,2.2659979454951964,1.0,0.0008380400000000001,1.0066616852146264,0.6401894503647684,0.011450381679389313,0.0066176008409479506,0.15012236388905675
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2513,0.0051,0.0029,0.011539992041384797,2.262743537526431,1.0,0.0016183699999999996,1.0065151771336553,0.745370135821631,0.011439842209072978,0.006473004363639357,0.2900837215108884
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'PWF', 'Tool wear [min]_Tool wear [min]_High'})",0.0428,0.0031,0.0003,0.007009345794392523,2.2610792885137174,1.0,0.00016732,1.0039369411764705,0.5826716812926591,0.006578947368421053,0.003921502451993704,0.05189176967138981
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.1225,0.0051,0.0014,0.011428571428571429,2.2408963585434174,1.0,0.00077525,1.0064017341040463,0.6310541310541311,0.011093502377179083,0.006361012592794681,0.14296918767507003
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_Low'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1256,0.0064,0.0018,0.014331210191082803,2.239251592356688,1.0,0.0009961599999999998,1.0080465266558967,0.632916539595405,0.013824884792626729,0.007982296891186395,0.1477906050955414
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'PWF'})",0.1009,0.0031,0.0007,0.006937561942517344,2.2379232072636595,1.0,0.00038721,1.003864371257485,0.6152342819009485,0.006776379477250726,0.0038494953781897322,0.11637200677771029
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF', 'Tool wear [min]_Tool wear [min]_High'})",0.2416,0.0013,0.0007,0.0028973509933774835,2.228731533367295,1.0,0.00038592,1.00160199252802,0.7269439421338156,0.002890173410404624,0.0015994302527060013,0.270679444727458
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1213,0.0052,0.0014,0.011541632316570486,2.2195446762635553,1.0,0.00076924,1.006415679733111,0.6253068656619357,0.011191047162270184,0.0063747811786997255,0.14038620077366984
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2182,0.0031,0.0015,0.0068744271310724105,2.2175571390556166,1.0,0.0008235800000000001,1.00380055376096,0.702293851795003,0.006824385805277526,0.0037861642402170835,0.24537269743650394
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.2943,0.0023,0.0015,0.0050968399592252805,2.216017373576209,1.0,0.00082311,1.002811168032787,0.7775825421567237,0.005083022704168078,0.002803287520522482,0.3286353765013518
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1254,0.0018,0.0005,0.003987240829346092,2.2151337940811624,1.0,0.00027428,1.0021959967974379,0.6272124399725589,0.003946329913180742,0.002191184962278193,0.14088250930356194
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1273,0.0064,0.0018,0.014139827179890024,2.209347996857816,1.0,0.0009852799999999998,1.0078508366533865,0.627223304431967,0.013646702047005308,0.00778968113918078,0.14769491358994502
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'PWF'})",0.2094,0.0013,0.0006,0.0028653295128939827,2.204099625303064,1.0,0.00032777999999999996,1.0015698275862068,0.6909941816342019,0.002855782960495002,0.0015673670901111272,0.23220189552567774
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF', 'Air temperature [K]_Air temperature [K]_High'})",0.1262,0.0018,0.0005,0.003961965134706815,2.201091741503786,1.0,0.00027284,1.0021705648369132,0.6244907301441978,0.00392156862745098,0.0021658636893476407,0.1408698714562423
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2543,0.0052,0.0029,0.011403853716083365,2.193048791554493,1.0,0.0015776399999999997,1.0062754176610977,0.7295343879622479,0.011301636788776305,0.006236282384482675,0.2845480807041955
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'PWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.239,0.0021,0.0011,0.004602510460251046,2.191671647738594,1.0,0.0005981000000000001,1.0025140815468685,0.7144905029267711,0.004583333333333333,0.002507776791513224,0.26420601713488745
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.107,0.0064,0.0015,0.014018691588785047,2.1904205607476634,1.0,0.0008152,1.0077270142180095,0.6085852930197835,0.013404825737265416,0.0076677652866194105,0.12419684579439252
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'PWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2988,0.0023,0.0015,0.0050200803212851405,2.182643617950061,1.0,0.00081276,1.0027338042381433,0.7727324586423274,0.00500667556742323,0.002726350928420508,0.3285969966823817
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0031,0.0017,0.006764822920811778,2.1822009421973476,1.0,0.0009209699999999999,1.0036897836538463,0.7235836233785621,0.00672734467748318,0.0036762192003328095,0.27757595984750266
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF'})",0.1036,0.0031,0.0007,0.006756756756756757,2.1795989537925022,1.0,0.00037884,1.0036816326530613,0.6037483266398929,0.006603773584905661,0.0036681279534123354,0.11628160418483
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF', 'Tool wear [min]_Tool wear [min]_Low'})",0.2994,0.0023,0.0015,0.00501002004008016,2.178269582643548,1.0,0.00081138,1.0027236656596172,0.7720810733656865,0.004996668887408394,0.0027162674552271824,0.3285919665417792
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.1969,0.0028,0.0012,0.006094464195022854,2.176594355365305,1.0,0.0006486799999999999,1.0033146653040368,0.6731000705599136,0.006045340050377834,0.0033037145958913494,0.2173329463832257
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2484,0.0013,0.0007,0.002818035426731079,2.167719559023907,1.0,0.00037708,1.0015223253936214,0.7167186193263894,0.002811244979919679,0.0015200114416051656,0.27063978694413476
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'PWF', 'Tool wear [min]_Tool wear [min]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2517,0.0033,0.0018,0.007151370679380215,2.1670820240546105,1.0,0.00096939,1.003879111644658,0.7196979820927436,0.007109004739336493,0.0038641222829138306,0.2763029580669628
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF', 'Tool wear [min]_Tool wear [min]_High'})",0.0355,0.0013,0.0001,0.002816901408450705,2.166847237269773,1.0,5.385000000000001e-05,1.001521186440678,0.5583203732503889,0.002724795640326976,0.0015188759471820414,0.039869989165763814
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1082,0.0064,0.0015,0.013863216266173753,2.1661275415896486,1.0,0.0008075199999999999,1.0075681349578256,0.6036630036630036,0.01326259946949602,0.007511288512654742,0.12411910813308688
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF'})",0.0149,0.0031,0.0001,0.006711409395973155,2.1649707728945664,1.0,5.381000000000001e-05,1.0036358108108108,0.5462389605116232,0.00558659217877095,0.003622639578667023,0.019484736956051095
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1227,0.0064,0.0017,0.013854930725346373,2.1648329258353707,1.0,0.0009147199999999998,1.0075596694214877,0.6133256448595624,0.013343799058084773,0.0075029496028043196,0.1397399653626732
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'PWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2491,0.0013,0.0007,0.0028101164191087916,2.1616280146990707,1.0,0.00037617,1.0015143719806763,0.7156554991153473,0.002803364036844213,0.0015120821258724259,0.2706358274403236
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'PWF'})",0.2491,0.0013,0.0007,0.0028101164191087916,2.1616280146990707,1.0,0.00037617,1.0015143719806763,0.7156554991153473,0.002803364036844213,0.0015120821258724259,0.2706358274403236
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'PWF'})",0.2491,0.0013,0.0007,0.0028101164191087916,2.1616280146990707,1.0,0.00037617,1.0015143719806763,0.7156554991153473,0.002803364036844213,0.0015120821258724259,0.2706358274403236
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'PWF', 'Tool wear [min]_Tool wear [min]_High'})",0.2426,0.0021,0.0011,0.004534212695795548,2.1591489027597848,1.0,0.0005905400000000001,1.0024453002070393,0.7088124444871211,0.00451559934318555,0.0024393352999253913,0.2641718682526597
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'PWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.2534,0.0033,0.0018,0.007103393843725335,2.1525435890076774,1.0,0.0009637799999999999,1.0038306041335454,0.7171622466291634,0.007061592781482934,0.003815986599503697,0.2762789696491354
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'PWF'})",0.1791,0.0013,0.0005,0.0027917364600781687,2.1474895846755144,1.0,0.00026717,1.0014959126539753,0.6509197222560604,0.0027793218454697055,0.001493678241792499,0.1937035605377314
