antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'OSF'}),0.1245,0.0098,0.0046,0.036947791164658635,3.7701827719039422,1.0,0.0033799,1.0281893244370308,0.8392471382812308,0.03546646106399383,0.02741647259610042,0.25316777313334976
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'OSF', 'Tool wear [min]_Tool wear [min]_High'})",0.2388,0.0049,0.0044,0.018425460636515914,3.7602980890848805,1.0,0.00322988,1.0137793515358362,0.9643505469832322,0.01838696197241956,0.013592061739037197,0.4581923221549927
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2388,0.0049,0.0044,0.018425460636515914,3.7602980890848805,1.0,0.00322988,1.0137793515358362,0.9643505469832322,0.01838696197241956,0.013592061739037197,0.4581923221549927
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.239,0.0046,0.0041,0.017154811715481173,3.7293068946698202,1.0,0.0030006000000000004,1.0127739463601533,0.961699945514567,0.01711899791231733,0.01261283073687078,0.4542295797707841
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.239,0.0046,0.0041,0.017154811715481173,3.7293068946698202,1.0,0.0030006000000000004,1.0127739463601533,0.961699945514567,0.01711899791231733,0.01261283073687078,0.4542295797707841
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'OSF'}),0.1425,0.0098,0.0052,0.03649122807017544,3.7235947010383104,1.0,0.0038035,1.0277021121631464,0.8529939448306795,0.035350101971448,0.026955390901005294,0.28355173648406734
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'OSF'})",0.1425,0.0098,0.0052,0.03649122807017544,3.7235947010383104,1.0,0.0038035,1.0277021121631464,0.8529939448306795,0.035350101971448,0.026955390901005294,0.28355173648406734
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'OSF'}),0.1243,0.0098,0.0044,0.03539823008849558,3.6120642947444472,1.0,0.0031818600000000003,1.0265376146788991,0.8257965056526207,0.03392444101773323,0.025851575528676615,0.24218891096261516
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'OSF'})",0.1243,0.0098,0.0044,0.03539823008849558,3.6120642947444472,1.0,0.0031818600000000003,1.0265376146788991,0.8257965056526207,0.03392444101773323,0.025851575528676615,0.24218891096261516
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2489,0.0049,0.0044,0.017677782241864202,3.6077106616049393,1.0,0.00318039,1.0130077300613498,0.962343108894833,0.01764234161988773,0.012840701680096676,0.45781848295766686
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2489,0.0049,0.0044,0.017677782241864202,3.6077106616049393,1.0,0.00318039,1.0130077300613498,0.962343108894833,0.01764234161988773,0.012840701680096676,0.45781848295766686
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2489,0.0049,0.0044,0.017677782241864202,3.6077106616049393,1.0,0.00318039,1.0130077300613498,0.962343108894833,0.01764234161988773,0.012840701680096676,0.45781848295766686
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2489,0.0049,0.0044,0.017677782241864202,3.6077106616049393,1.0,0.00318039,1.0130077300613498,0.962343108894833,0.01764234161988773,0.012840701680096676,0.45781848295766686
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'OSF'})",0.1307,0.0098,0.0046,0.03519510328997704,3.5913370704058205,1.0,0.00331914,1.0263214908802536,0.8300381616393001,0.033848417954378214,0.025646438386161423,0.25229142919600894
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'OSF'}),0.1307,0.0098,0.0046,0.03519510328997704,3.5913370704058205,1.0,0.00331914,1.0263214908802536,0.8300381616393001,0.033848417954378214,0.025646438386161423,0.25229142919600894
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2491,0.0046,0.0041,0.016459253311922925,3.5780985460702013,1.0,0.0029541400000000005,1.0120577142857141,0.9595444815814519,0.016426282051282052,0.011914057978624598,0.45388180056900496
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2491,0.0046,0.0041,0.016459253311922925,3.5780985460702013,1.0,0.0029541400000000005,1.0120577142857141,0.9595444815814519,0.016426282051282052,0.011914057978624598,0.45388180056900496
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2491,0.0046,0.0041,0.016459253311922925,3.5780985460702013,1.0,0.0029541400000000005,1.0120577142857141,0.9595444815814519,0.016426282051282052,0.011914057978624598,0.45388180056900496
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2491,0.0046,0.0041,0.016459253311922925,3.5780985460702013,1.0,0.0029541400000000005,1.0120577142857141,0.9595444815814519,0.016426282051282052,0.011914057978624598,0.45388180056900496
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2513,0.0049,0.0044,0.017508953442101075,3.5732558045104237,1.0,0.0031686300000000004,1.0128336573511543,0.9618581298493147,0.017474185861795076,0.012671041545674883,0.4577340685577853
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2513,0.0049,0.0044,0.017508953442101075,3.5732558045104237,1.0,0.0031686300000000004,1.0128336573511543,0.9618581298493147,0.017474185861795076,0.012671041545674883,0.4577340685577853
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'OSF', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0049,0.0044,0.017508953442101075,3.5732558045104237,1.0,0.0031686300000000004,1.0128336573511543,0.9618581298493147,0.017474185861795076,0.012671041545674883,0.4577340685577853
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'OSF', 'Tool wear [min]_Tool wear [min]_High'})",0.2513,0.0049,0.0044,0.017508953442101075,3.5732558045104237,1.0,0.0031686300000000004,1.0128336573511543,0.9618581298493147,0.017474185861795076,0.012671041545674883,0.4577340685577853
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2517,0.0046,0.0041,0.016289233214143824,3.5411376552486575,1.0,0.0029421800000000004,1.0118827948303715,0.9589801925013771,0.01625693893735131,0.011743252174144892,0.4537967905201154
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'OSF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2517,0.0046,0.0041,0.016289233214143824,3.5411376552486575,1.0,0.0029421800000000004,1.0118827948303715,0.9589801925013771,0.01625693893735131,0.011743252174144892,0.4537967905201154
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2517,0.0046,0.0041,0.016289233214143824,3.5411376552486575,1.0,0.0029421800000000004,1.0118827948303715,0.9589801925013771,0.01625693893735131,0.011743252174144892,0.4537967905201154
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low'})","frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2517,0.0046,0.0041,0.016289233214143824,3.5411376552486575,1.0,0.0029421800000000004,1.0118827948303715,0.9589801925013771,0.01625693893735131,0.011743252174144892,0.4537967905201154
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2424,0.0052,0.0044,0.018151815181518153,3.490733688753491,1.0,0.0031395200000000002,1.0131912605042017,0.9418258615724296,0.018092105263157895,0.013019516668192755,0.43215283066768223
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2424,0.0052,0.0044,0.018151815181518153,3.490733688753491,1.0,0.0031395200000000002,1.0131912605042017,0.9418258615724296,0.018092105263157895,0.013019516668192755,0.43215283066768223
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High', 'OSF'})",0.2426,0.0049,0.0041,0.016900247320692497,3.4490300654474484,1.0,0.0029112600000000006,1.0122065408805032,0.9375012075972359,0.01684470008216927,0.012059338077271126,0.42681747059912184
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'OSF'})",0.2426,0.0049,0.0041,0.016900247320692497,3.4490300654474484,1.0,0.0029112600000000006,1.0122065408805032,0.9375012075972359,0.01684470008216927,0.012059338077271126,0.42681747059912184
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'OSF'}),0.1464,0.0098,0.0049,0.03346994535519125,3.415300546448087,1.0,0.00346528,1.0244896113074204,0.8284910965323337,0.0323859881031064,0.02390420657967204,0.2667349726775956
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'OSF'})",0.1464,0.0098,0.0049,0.03346994535519125,3.415300546448087,1.0,0.00346528,1.0244896113074204,0.8284910965323337,0.0323859881031064,0.02390420657967204,0.2667349726775956
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2945,0.0005,0.0005,0.0016977928692699493,3.3955857385398986,1.0,0.00035275,1.0011998299319729,0.9999999999999999,0.0016977928692699493,0.0011983920653026005,0.5008488964346349
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'OSF'})",0.2945,0.0098,0.0098,0.033276740237691005,3.3955857385398986,1.0,0.0069139,1.024284861257464,1.0,0.033276740237691005,0.023709089312957995,0.5166383701188455
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'OSF'})",0.2945,0.0049,0.0049,0.016638370118845502,3.3955857385398986,1.0,0.00345695,1.0119369820441988,1.0,0.016638370118845502,0.011796171358502163,0.5083191850594228
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'OSF'})",0.2945,0.0049,0.0049,0.016638370118845502,3.3955857385398986,1.0,0.00345695,1.0119369820441988,1.0,0.016638370118845502,0.011796171358502163,0.5083191850594228
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2945,0.0049,0.0049,0.016638370118845502,3.3955857385398986,1.0,0.00345695,1.0119369820441988,1.0,0.016638370118845502,0.011796171358502163,0.5083191850594228
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2945,0.0005,0.0005,0.0016977928692699493,3.3955857385398986,1.0,0.00035275,1.0011998299319729,0.9999999999999999,0.0016977928692699493,0.0011983920653026005,0.5008488964346349
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'OSF'}),0.2945,0.0098,0.0098,0.033276740237691005,3.3955857385398986,1.0,0.0069139,1.024284861257464,1.0,0.033276740237691005,0.023709089312957995,0.5166383701188455
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'OSF'})",0.2945,0.0049,0.0049,0.016638370118845502,3.3955857385398986,1.0,0.00345695,1.0119369820441988,1.0,0.016638370118845502,0.011796171358502163,0.5083191850594228
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2945,0.0041,0.0041,0.013921901528013585,3.395585738539898,1.0,0.0028925500000000002,1.0099605716253444,1.0,0.013921901528013585,0.009862337110165263,0.5069609507640068
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2945,0.0008,0.0008,0.0027164685908319186,3.395585738539898,1.0,0.0005644000000000001,1.0019216887980933,1.0,0.0027164685908319186,0.0019180029932265,0.5013582342954159
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2945,0.0044,0.0044,0.014940577249575553,3.395585738539898,1.0,0.0031042000000000005,1.0107004481213375,1.0000000000000002,0.014940577249575553,0.010587160756905939,0.5074702886247878
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2945,0.0044,0.0044,0.014940577249575553,3.395585738539898,1.0,0.0031042000000000005,1.0107004481213375,1.0000000000000002,0.014940577249575553,0.010587160756905939,0.5074702886247878
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2945,0.0052,0.0052,0.01765704584040747,3.395585738539898,1.0,0.0036686,1.0126809540269617,1.0000000000000002,0.01765704584040747,0.012522161078013138,0.5088285229202038
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2945,0.0046,0.0046,0.015619694397283532,3.395585738539898,1.0,0.0032453,1.011194549844774,1.0,0.015619694397283532,0.011070619245814279,0.5078098471986418
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2945,0.0008,0.0008,0.0027164685908319186,3.395585738539898,1.0,0.0005644000000000001,1.0019216887980933,1.0,0.0027164685908319186,0.0019180029932265,0.5013582342954159
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2945,0.0052,0.0052,0.01765704584040747,3.395585738539898,1.0,0.0036686,1.0126809540269617,1.0000000000000002,0.01765704584040747,0.012522161078013138,0.5088285229202038
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2945,0.0046,0.0046,0.015619694397283532,3.395585738539898,1.0,0.0032453,1.011194549844774,1.0,0.015619694397283532,0.011070619245814279,0.5078098471986418
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'OSF'})",0.2945,0.0041,0.0041,0.013921901528013585,3.395585738539898,1.0,0.0028925500000000002,1.0099605716253444,1.0,0.013921901528013585,0.009862337110165263,0.5069609507640068
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'OSF'}),0.1481,0.0098,0.0049,0.03308575286968264,3.3760972316002698,1.0,0.00344862,1.0240825418994413,0.8261533043784482,0.032026143790849664,0.023516211744781503,0.2665428764348413
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'OSF'})",0.1481,0.0098,0.0049,0.03308575286968264,3.3760972316002698,1.0,0.00344862,1.0240825418994413,0.8261533043784482,0.032026143790849664,0.023516211744781503,0.2665428764348413
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2527,0.0052,0.0044,0.017411950929956472,3.3484521019147064,1.0,0.0030859600000000004,1.0124283527990334,0.9385180589516197,0.017357001972386592,0.01227578501201897,0.4317828985419014
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2527,0.0052,0.0044,0.017411950929956472,3.3484521019147064,1.0,0.0030859600000000004,1.0124283527990334,0.9385180589516197,0.017357001972386592,0.01227578501201897,0.4317828985419014
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2527,0.0052,0.0044,0.017411950929956472,3.3484521019147064,1.0,0.0030859600000000004,1.0124283527990334,0.9385180589516197,0.017357001972386592,0.01227578501201897,0.4317828985419014
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2527,0.0052,0.0044,0.017411950929956472,3.3484521019147064,1.0,0.0030859600000000004,1.0124283527990334,0.9385180589516197,0.017357001972386592,0.01227578501201897,0.4317828985419014
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'OSF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.2543,0.0052,0.0044,0.017302398741643726,3.3273843733930244,1.0,0.0030776400000000004,1.0123154861944779,0.9379960256988552,0.01724813798510388,0.012165660174551392,0.431728122447745
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2543,0.0052,0.0044,0.017302398741643726,3.3273843733930244,1.0,0.0030776400000000004,1.0123154861944779,0.9379960256988552,0.01724813798510388,0.012165660174551392,0.431728122447745
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2543,0.0052,0.0044,0.017302398741643726,3.3273843733930244,1.0,0.0030776400000000004,1.0123154861944779,0.9379960256988552,0.01724813798510388,0.012165660174551392,0.431728122447745
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Process temperature [K]_Process temperature [K]_High', 'OSF'})",0.2543,0.0052,0.0044,0.017302398741643726,3.3273843733930244,1.0,0.0030776400000000004,1.0123154861944779,0.9379960256988552,0.01724813798510388,0.012165660174551392,0.431728122447745
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'OSF'})",0.2529,0.0049,0.0041,0.016211941478845394,3.308559485478652,1.0,0.00286079,1.0114983520900322,0.9339494827152796,0.016160819865983445,0.011367642929198467,0.4264733176781983
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'OSF'})",0.2529,0.0049,0.0041,0.016211941478845394,3.308559485478652,1.0,0.00286079,1.0114983520900322,0.9339494827152796,0.016160819865983445,0.011367642929198467,0.4264733176781983
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'OSF'})",0.2529,0.0049,0.0041,0.016211941478845394,3.308559485478652,1.0,0.00286079,1.0114983520900322,0.9339494827152796,0.016160819865983445,0.011367642929198467,0.4264733176781983
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'OSF'})",0.2529,0.0049,0.0041,0.016211941478845394,3.308559485478652,1.0,0.00286079,1.0114983520900322,0.9339494827152796,0.016160819865983445,0.011367642929198467,0.4264733176781983
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'OSF'})",0.2547,0.0049,0.0041,0.016097369454259915,3.2851774396448805,1.0,0.0028519700000000005,1.0113805666400637,0.9333187159860329,0.01604696673189824,0.011252506737272551,0.4264160316659055
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'OSF', 'Tool wear [min]_Tool wear [min]_High'})",0.2547,0.0049,0.0041,0.016097369454259915,3.2851774396448805,1.0,0.0028519700000000005,1.0113805666400637,0.9333187159860329,0.01604696673189824,0.011252506737272551,0.4264160316659055
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'OSF'})",0.2547,0.0049,0.0041,0.016097369454259915,3.2851774396448805,1.0,0.0028519700000000005,1.0113805666400637,0.9333187159860329,0.01604696673189824,0.011252506737272551,0.4264160316659055
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High', 'OSF'})",0.2547,0.0049,0.0041,0.016097369454259915,3.2851774396448805,1.0,0.0028519700000000005,1.0113805666400637,0.9333187159860329,0.01604696673189824,0.011252506737272551,0.4264160316659055
