Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Cluster
2,-1.2023696115211493,-0.8799590021118496,-0.6681133016507984,0.1718514445138192,-0.4234185685487165,0,0,0,0,0,0,1.0982237214833936,1
0,-1.252365645148799,-0.9473598877173782,-0.5509749131520348,0.6132446905550669,-0.3762865250013101,0,0,0,0,0,0,1.0982237214834505,1
2,-1.3023616787764485,-0.9473598877173782,0.5813628423360135,-0.9015366765410336,-0.2977331190889661,0,0,0,0,0,0,1.1981194546291318,1
1,-1.3023616787764485,-0.8799590021118496,-0.160513618156156,-0.3798901130377404,-0.2506010755415597,0,0,0,0,0,0,1.2980151877747563,1
1,-1.3023616787764485,-0.8799590021118496,-0.3947903951536833,0.663403013968845,-0.2191797131766221,0,0,0,0,0,0,1.2980151877747563,1
1,-1.3023616787764485,-0.8799590021118496,-0.6123331166513871,1.746822799706453,-0.1877583508116845,0,0,0,0,0,0,1.2980151877747563,1
0,-1.3523577124040698,-0.8799590021118496,-0.339010210154272,0.7637196607964014,-0.1563369884467469,0,0,0,0,0,0,1.3979109209203808,1
1,-1.3023616787764485,-0.9473598877173782,-1.4657699471423793,1.3656195417617392,-0.0777835825344029,0,0,0,0,0,0,1.1981194546291318,1
1,-1.3523577124040698,-0.9473598877173782,-0.294386062154743,0.2621364266586198,-0.0463622201694653,0,0,0,0,0,0,1.2980151877747563,1
1,-1.3023616787764485,-0.9473598877173782,-0.3501662471541543,0.2320414326103524,-0.0149408578045277,0,0,0,0,0,0,1.1981194546291318,1
0,-1.3523577124040698,-0.9473598877173782,-0.6011770796515049,0.2019464385620858,0.0164805045604098,0,0,0,0,0,0,1.2980151877747563,1
1,-1.3023616787764485,-0.8799590021118496,-0.7629396161497976,0.0213764742724847,0.0950339104727538,0,0,0,0,0,0,1.2980151877747563,1
1,-1.3023616787764485,-0.8799590021118496,-0.5900210426516227,0.3423897441206646,0.1264552728376914,0,0,0,0,0,0,1.2980151877747563,1
1,-1.3023616787764485,-0.8799590021118496,7.447903615763538,-3.5900228115195425,0.1578766352026291,1,0,0,1,0,0,1.2980151877747563,2
1,-1.3523577124040698,-0.9473598877173782,-0.1549355996562149,-0.4300484364515186,0.1892979975675666,0,0,0,0,0,0,1.2980151877747563,1
2,-1.3523577124040698,-0.9473598877173782,-0.4617266171529768,0.2922314207068864,0.2207193599325043,0,0,0,0,0,0,1.2980151877747563,1
1,-1.4023537460317193,-1.0147607733229451,0.0626071218414889,0.1517881151483077,0.2678514034799107,0,0,0,0,0,0,1.2980151877747563,1
1,-1.4023537460317193,-1.0147607733229451,3.58791481380428,-2.3561280555406,0.2992727658448483,0,0,0,0,0,0,1.2980151877747563,2
1,-1.3523577124040698,-0.8799590021118496,0.4474903983374266,-0.8413466884444997,0.3306941282097859,0,0,0,0,0,0,1.3979109209203808,1
2,-1.3523577124040698,-0.8125581165062826,0.2634157878393695,-0.7309983769341876,0.3621154905747235,0,0,0,0,0,0,1.4978066540660622,1
0,-1.3523577124040698,-0.8125581165062826,-0.2218718216555084,0.42264306158271,0.4092475341221299,0,0,0,0,0,0,1.4978066540660622,1
0,-1.3523577124040698,-0.8125581165062826,-0.6681133016507984,0.2420730972931082,0.4878009400344739,0,0,0,0,0,0,1.4978066540660622,1
2,-1.3023616787764485,-0.677756345295187,-0.2330278586553906,0.1818831091965743,0.5663543459468179,0,0,0,0,0,0,1.5977023872117435,1
2,-1.3023616787764485,-0.677756345295187,-0.1047334331567447,-0.2996367955756956,0.6134863894942243,0,0,0,0,0,0,1.5977023872117435,1
1,-1.3023616787764485,-0.61035545968962,-0.339010210154272,0.9844162838170248,0.6606184330416307,0,0,0,0,0,0,1.6975981203574249,1
1,-1.3023616787764485,-0.61035545968962,-0.8856560231485022,0.1116614564172853,0.6920397954065683,0,0,0,0,0,0,1.6975981203574249,1
1,-1.3023616787764485,-0.677756345295187,0.1741674918403114,-0.2093518134308951,0.723461157771506,0,0,0,0,0,0,1.5977023872117435,1
0,-1.3023616787764485,-0.677756345295187,-0.3947903951536833,0.1417564504655519,0.7548825201364435,0,0,0,0,0,0,1.5977023872117435,1
1,-1.3023616787764485,-0.677756345295187,1.641186357324827,-1.7441965098925063,0.8334359260487876,0,0,0,0,0,0,1.5977023872117435,2
2,-1.3023616787764485,-0.7451572309007539,-1.2036030776451463,1.736791135023697,0.8648572884137251,0,0,0,0,0,0,1.4978066540660622,1
1,-1.3023616787764485,-0.677756345295187,0.246681732339546,-0.8012200297134773,0.9119893319611316,0,0,0,0,0,0,1.5977023872117435,1
2,-1.3523577124040698,-0.677756345295187,0.0960752328411357,-0.0488451785068049,0.9434106943260692,0,0,0,0,0,0,1.697598120357368,1
1,-1.3523577124040698,-0.677756345295187,0.0514510848416067,-0.2595101368446733,0.9905427378734756,0,0,0,0,0,0,1.697598120357368,1
1,-1.3023616787764485,-0.677756345295187,-1.1980250591452053,1.6966644762926748,1.0219641002384132,0,0,0,0,0,0,1.5977023872117435,1
1,-1.3023616787764485,-0.677756345295187,0.1630114548404292,-0.6306817301066312,1.0533854626033508,0,0,0,0,0,0,1.5977023872117435,1
2,-1.3023616787764485,-0.677756345295187,0.8156396193335408,-0.9316316705893004,1.0848068249682885,0,0,0,0,0,0,1.5977023872117435,2
2,-1.3023616787764485,-0.61035545968962,0.2411037138396049,-0.4099851070860077,1.1319388685156948,0,0,0,0,0,0,1.6975981203574249,1
2,-1.3023616787764485,-0.61035545968962,-0.4226804876533889,-0.5002700892308083,1.179070912063101,0,0,0,0,0,0,1.6975981203574249,1
1,-1.3023616787764485,-0.5429545740840913,0.2522597508394872,0.2821997560241306,1.2262029556105076,0,0,0,0,0,0,1.7974938535030494,1
2,-1.252365645148799,-0.5429545740840913,-1.0697306336465593,1.5863161647823627,1.2576243179754452,0,0,0,0,0,0,1.697598120357368,1
1,-1.3023616787764485,-0.5429545740840913,-0.4449925616531534,-0.2093518134308951,1.3047563615228517,0,0,0,0,0,0,1.7974938535030494,1
1,-1.3023616787764485,-0.5429545740840913,-0.6625352831508573,0.5630863671412888,1.3361777238877892,0,0,0,0,0,0,1.7974938535030494,1
1,-1.252365645148799,-0.4755536884785243,-0.7517835791499152,0.3524214088034203,1.3675990862527267,0,0,0,0,0,0,1.7974938535030494,1
1,-1.252365645148799,-0.4755536884785243,-0.383634358153801,-0.1190668312860946,1.3990204486176645,0,0,0,0,0,0,1.7974938535030494,1
1,-1.2023696115211493,-0.4081528028729957,-1.186869022145323,0.9844162838170248,1.430441810982602,0,0,0,0,0,0,1.7974938535029923,1
0,-1.252365645148799,-0.4755536884785243,-0.4449925616531534,0.9743846191342698,1.4618631733475396,0,0,0,0,0,0,1.7974938535030494,1
2,-1.252365645148799,-0.5429545740840913,-0.0489532481573335,0.0013131449069732,1.5404165792598836,0,0,0,0,0,0,1.697598120357368,1
1,-1.3023616787764485,-0.677756345295187,-0.1884037106558616,-0.0789401725550715,1.58754862280729,0,0,0,0,0,0,1.5977023872117435,1
1,-1.252365645148799,-0.61035545968962,0.4028662503378976,-0.9817899940030786,1.6189699851722277,0,0,0,0,0,0,1.5977023872117435,1
1,-1.252365645148799,-0.61035545968962,-0.1326235256564504,-0.4902384245480525,1.6503913475371652,0,0,0,0,0,0,1.5977023872117435,1
2,-1.252365645148799,-0.5429545740840913,1.479423820826535,-1.2626766051202365,1.6818127099021027,0,0,0,0,0,0,1.697598120357368,2
2,-1.2023696115211493,-0.4755536884785243,-0.4171024691534478,0.6232763552378227,1.7289447534495093,0,0,0,0,0,0,1.697598120357368,1
1,-1.2023696115211493,-0.5429545740840913,-0.829875838149091,0.3323580794379088,1.7760767969969156,0,0,0,0,0,0,1.597702387211687,1
2,-1.2023696115211493,-0.5429545740840913,-0.5398188761521525,0.8138779842101795,-1.6959837443286896,0,0,0,0,0,0,1.597702387211687,1
2,-1.2023696115211493,-0.4755536884785243,-0.0545312666572746,0.1919147738793301,-1.648851700781283,0,0,0,0,0,0,1.697598120357368,1
1,-1.2023696115211493,-0.4755536884785243,0.3972882318379565,-0.5002700892308083,-1.6017196572338768,0,0,0,0,0,0,1.697598120357368,1
1,-1.2023696115211493,-0.4755536884785243,0.023560992341901,-0.570491742010098,-1.570298294868939,0,0,0,0,0,0,1.697598120357368,1
0,-1.1023775442658783,-0.4081528028729957,-0.5230848206523292,0.8239096488929353,-1.5388769325040017,0,0,0,0,0,0,1.597702387211687,1
1,-1.1523735778935282,-0.4755536884785243,1.9758674673212948,-1.5435632162373938,-1.4603235265916574,0,0,0,0,0,0,1.5977023872117435,2
2,-1.2023696115211493,-0.4755536884785243,-0.690425375650563,0.1317247857827961,-1.42890216422672,0,0,0,0,0,0,1.697598120357368,1
1,-1.252365645148799,-0.4755536884785243,0.1406993808406647,-0.2494784721619175,-1.3817701206793134,0,0,0,0,0,0,1.7974938535030494,1
1,-1.252365645148799,-0.4755536884785243,-0.3334321916543309,-0.0588768431895606,-1.3503487583143758,0,0,0,0,0,0,1.7974938535030494,1
1,-1.252365645148799,-0.5429545740840913,-0.6290671721512106,0.4828330496792433,-1.3189273959494383,0,0,0,0,0,0,1.697598120357368,1
1,-1.3023616787764485,-0.5429545740840913,-0.6179111351513282,-0.1190668312860946,-1.2875060335845006,0,0,0,0,0,0,1.7974938535030494,1
1,-1.3023616787764485,-0.5429545740840913,0.4530684168373677,-0.6808400535204094,-1.256084671219563,0,0,0,0,0,0,1.7974938535030494,1
1,-1.252365645148799,-0.5429545740840913,0.9829801743317744,-1.2024866170237023,-1.2246633088546257,0,0,0,0,0,0,1.697598120357368,2
1,-1.252365645148799,-0.4755536884785243,1.0778064888307737,-1.0118849880513456,-1.1932419464896875,0,0,0,0,0,0,1.7974938535030494,2
2,-1.252365645148799,-0.4081528028729957,-0.8242978196491499,1.8270761171684984,-1.1618205841247502,0,0,0,0,0,0,1.8973895866486736,1
1,-1.2023696115211493,-0.3407519172674287,2.14878604081947,-1.944829803547619,-1.114688540577344,0,0,0,0,0,0,1.8973895866486736,2
2,-1.1523735778935282,-0.3407519172674287,2.7233219463134057,-2.025083121009664,-1.083267178212406,0,0,0,0,0,0,1.7974938535030494,2
1,-1.2023696115211493,-0.3407519172674287,0.4363343613375443,-0.3798901130377404,-1.0361351346649998,0,0,0,0,0,0,1.8973895866486736,1
1,-1.252365645148799,-0.4081528028729957,-0.2330278586553906,-0.4200167717687635,-1.0047137723000623,0,0,0,0,0,0,1.8973895866486736,1
2,-1.252365645148799,-0.3407519172674287,-0.5063507651525058,0.3724847381689319,-0.9732924099351248,0,0,0,0,0,0,1.9972853197943552,1
1,-1.3023616787764485,-0.4081528028729957,-0.7685176346497387,0.5931813611895553,-0.9261603663877184,0,0,0,0,0,0,1.9972853197943552,1
1,-1.3023616787764485,-0.4081528028729957,0.4530684168373677,-0.4601434304997859,-0.8947390040227806,0,0,0,0,0,0,1.9972853197943552,1
1,-1.3023616787764485,-0.4081528028729957,-0.4059464321535655,0.5530547024585329,-0.863317641657843,0,0,0,0,0,0,1.9972853197943552,1
1,-1.2023696115211493,-0.3407519172674287,-0.9247021526480902,1.0646696012790704,-0.8318962792929054,0,0,0,0,0,0,1.8973895866486736,1
2,-1.2023696115211493,-0.2733510316618617,0.2968838988390162,-0.4200167717687635,-0.8004749169279678,0,0,0,0,0,0,1.9972853197943552,1
2,-1.252365645148799,-0.3407519172674287,0.0793411773413123,0.2420730972931082,-0.7533428733805614,0,0,0,0,0,0,1.9972853197943552,1
1,-1.2023696115211493,-0.3407519172674287,0.1685894733403703,-0.3798901130377404,-0.706210829833155,0,0,0,0,0,0,1.8973895866486736,1
2,-1.2023696115211493,-0.3407519172674287,0.9495120633321278,-0.7811567003479657,-0.6747894674682174,0,0,0,0,0,0,1.8973895866486736,2
1,-1.2023696115211493,-0.3407519172674287,0.0570291033415478,-0.5103017539135641,-0.627657423920811,0,0,0,0,0,0,1.8973895866486736,1
1,-1.252365645148799,-0.4081528028729957,-0.5342408576522114,0.5430230377757772,-0.5962360615558734,0,0,0,0,0,0,1.8973895866486736,1
1,-1.252365645148799,-0.4755536884785243,0.7598594343341296,-1.021916652734101,-0.5648146991909357,0,0,0,0,0,0,1.7974938535030494,2
1,-1.252365645148799,-0.4755536884785243,0.4698024723371911,-0.6607767241548985,-0.5333933368259982,0,0,0,0,0,0,1.7974938535030494,1
0,-1.3023616787764485,-0.4755536884785243,-0.9693263006476192,1.2452395655686714,-0.5019719744610606,0,0,0,0,0,0,1.8973895866487307,1
1,-1.3023616787764485,-0.4755536884785243,1.228412988329184,-1.5234998868718823,-0.4234185685487165,0,0,0,0,0,0,1.8973895866487307,2
0,-1.3023616787764485,-0.4755536884785243,-0.1270455071565092,0.3022630853896422,-0.391997206183779,0,0,0,0,0,0,1.8973895866487307,1
2,-1.3023616787764485,-0.4755536884785243,-0.2218718216555084,-0.3197001249412072,-0.313443800271435,0,0,0,0,0,0,1.8973895866487307,1
2,-1.3023616787764485,-0.4755536884785243,1.317661284328242,-1.4231832400443265,-0.2663117567240285,0,0,0,0,0,0,1.8973895866487307,2
1,-1.3023616787764485,-0.4081528028729957,-0.3669003026539776,0.5530547024585329,-0.2191797131766221,0,0,0,0,0,0,1.9972853197943552,1
1,-1.3023616787764485,-0.4081528028729957,-1.3542095771435567,1.2352079008859156,-0.1877583508116845,0,0,0,0,0,0,1.9972853197943552,1
1,-1.252365645148799,-0.4081528028729957,1.4738458023265937,-1.5335315515546384,-0.1563369884467469,0,0,0,0,0,0,1.8973895866486736,2
0,-1.252365645148799,-0.4755536884785243,0.1351213623407235,-0.3899217777204962,-0.1249156260818093,0,0,0,0,0,0,1.7974938535030494,1
2,-1.252365645148799,-0.4081528028729957,1.630030320324945,-1.3429299225822813,-0.0463622201694653,0,0,0,0,0,0,1.8973895866486736,2
1,-1.2023696115211493,-0.4081528028729957,2.338438669817468,-1.7943548333062846,0.000769823377941,0,0,0,0,0,0,1.7974938535029923,2
1,-1.252365645148799,-0.4081528028729957,1.5073139133262403,-1.5736582102856609,0.0321911857428786,0,0,0,0,0,0,1.8973895866486736,2
2,-1.252365645148799,-0.4081528028729957,-0.3166981361545075,-0.0689085078723164,0.0636125481078162,0,0,0,0,0,0,1.8973895866486736,1
1,-1.3023616787764485,-0.4755536884785243,-1.1534009111456762,1.3254928830307169,0.1107445916552226,0,0,0,0,0,0,1.8973895866487307,1
1,-1.3023616787764485,-0.5429545740840913,-0.5677089686518582,0.0414398036379956,0.1421659540201603,0,0,0,0,0,0,1.7974938535030494,1
1,-1.3023616787764485,-0.5429545740840913,0.8881538598327754,-1.0620433114651238,0.1735873163850979,0,0,0,0,0,0,1.7974938535030494,2
1,-1.3023616787764485,-0.5429545740840913,-1.4769259841422615,1.4358411945410283,0.2050086787500355,0,0,0,0,0,0,1.7974938535030494,1
2,-1.3023616787764485,-0.4755536884785243,0.46422445383725,-0.5002700892308083,0.2364300411149731,0,0,0,0,0,0,1.8973895866487307,1
2,-1.3023616787764485,-0.4755536884785243,0.1406993808406647,-0.399953442403252,0.2835620846623795,0,0,0,0,0,0,1.8973895866487307,1
0,-1.252365645148799,-0.4081528028729957,-0.9525922451477956,0.5329913730930215,0.3306941282097859,0,0,0,0,0,0,1.8973895866486736,1
2,-1.3023616787764485,-0.4081528028729957,0.0012489183421365,0.2220097679275974,0.4092475341221299,0,0,0,0,0,0,1.9972853197943552,1
1,-1.252365645148799,-0.4081528028729957,-1.0139504486471482,1.014511277865292,0.4563795776695363,0,0,0,0,0,0,1.8973895866486736,1
2,-1.252365645148799,-0.4081528028729957,-0.5900210426516227,0.8339413135756903,0.4878009400344739,0,0,0,0,0,0,1.8973895866486736,1
1,-1.252365645148799,-0.4081528028729957,0.6204089718356014,-0.5403967479618307,0.5349329835818804,0,0,0,0,0,0,1.8973895866486736,1
1,-1.252365645148799,-0.4081528028729957,-0.1995597476557439,0.0615031330035071,0.5663543459468179,0,0,0,0,0,0,1.8973895866486736,1
1,-1.252365645148799,-0.4081528028729957,-1.231493170144852,1.8270761171684984,0.5977757083117555,0,0,0,0,0,0,1.8973895866486736,1
2,-1.252365645148799,-0.4081528028729957,0.7765934898339529,-0.5604600773273423,0.6291970706766932,0,0,0,0,0,0,1.8973895866486736,1
1,-1.2023696115211493,-0.3407519172674287,0.1964795658400759,-0.9115683412237894,0.6763291142240996,0,0,0,0,0,0,1.8973895866486736,1
1,-1.1523735778935282,-0.2733510316618617,-0.0545312666572746,-0.4802067598652967,0.7077504765890371,0,0,0,0,0,0,1.8973895866487307,1
0,-1.2023696115211493,-0.2733510316618617,0.7263913233344829,-0.7911883650307214,0.7391718389539748,0,0,0,0,0,0,1.9972853197943552,2
0,-1.1523735778935282,-0.205950146056333,0.1741674918403114,-0.4200167717687635,0.8177252448663187,0,0,0,0,0,0,1.9972853197943552,1
2,-1.2023696115211493,-0.205950146056333,0.0124049553420188,-0.6306817301066312,0.8962786507786628,0,0,0,0,0,0,2.0971810529399795,1
2,-1.1523735778935282,-0.205950146056333,0.7877495268338351,-0.9817899940030786,0.9434106943260692,0,0,0,0,0,0,1.9972853197943552,2
1,-1.1023775442658783,-0.205950146056333,2.210144244318822,-1.7943548333062846,0.9905427378734756,0,0,0,0,0,0,1.8973895866486736,2
2,-1.1523735778935282,-0.2733510316618617,0.3191959728387807,-0.4802067598652967,1.0219641002384132,0,0,0,0,0,0,1.8973895866487307,1
1,-1.1523735778935282,-0.205950146056333,-0.2274498401554495,0.1016297917345295,1.0690961437858195,0,0,0,0,0,0,1.9972853197943552,1
2,-1.1023775442658783,-0.1385492604507661,0.7654374528340707,-1.1021699701961465,1.1005175061507573,0,0,0,0,0,0,1.9972853197943552,2
1,-1.1023775442658783,-0.0711483748452374,-1.0474185596467949,0.90416296635498,1.1476495496981636,0,0,0,0,0,0,2.0971810529399795,1
1,-1.0523815106382577,-0.0711483748452374,-0.3724783211539187,0.5028963790447548,1.179070912063101,0,0,0,0,0,0,1.9972853197943552,1
2,-1.0523815106382577,-0.0037474892396704,-0.556552931651976,0.1718514445138192,1.2104922744280389,0,0,0,0,0,0,2.0971810529400363,1
2,-1.0523815106382577,-0.0711483748452374,-0.7183154681502685,1.5461895060513404,1.2576243179754452,0,0,0,0,0,0,1.9972853197943552,1
0,-1.1523735778935282,-0.205950146056333,-0.5509749131520348,1.1148279246928483,1.3047563615228517,0,0,0,0,0,0,1.9972853197943552,1
1,-1.1523735778935282,-0.205950146056333,0.291305880339075,-0.2294151427964059,1.3833097674351955,0,0,0,0,0,0,1.9972853197943552,1
1,-1.1023775442658783,-0.1385492604507661,-0.0322191926575101,-0.3197001249412072,1.4147311298001333,0,0,0,0,0,0,1.9972853197943552,1
2,-1.1023775442658783,-0.205950146056333,0.8993098968326577,-0.8714416824927665,1.4461524921650708,0,0,0,0,0,0,1.8973895866486736,2
2,-1.1023775442658783,-0.1385492604507661,1.445955709826888,-1.4532782340925934,1.493284535712477,0,0,0,0,0,0,1.9972853197943552,2
1,-1.1023775442658783,-0.205950146056333,-0.8075637641493265,0.2922314207068864,1.5404165792598836,0,0,0,0,0,0,1.8973895866486736,1
1,-1.1023775442658783,-0.205950146056333,-1.1031987446462062,0.9242262957204916,1.5718379416248212,0,0,0,0,0,0,1.8973895866486736,1
0,-1.1523735778935282,-0.2733510316618617,0.8825758413328343,-0.7811567003479657,1.603259303989759,0,0,0,0,0,0,1.8973895866487307,2
0,-1.2023696115211493,-0.2733510316618617,-0.6681133016507984,0.8239096488929353,1.6818127099021027,0,0,0,0,0,0,1.9972853197943552,1
1,-1.2023696115211493,-0.3407519172674287,2.5782934653149363,-1.9548614682303749,1.7603661158144468,0,0,0,0,0,0,1.8973895866486736,2
1,-1.2023696115211493,-0.2733510316618617,-0.2107157846556261,0.9844162838170248,1.7917874781793846,1,0,0,0,1,0,1.9972853197943552,1
0,-1.2023696115211493,-0.3407519172674287,0.4698024723371911,-0.6908717182031652,1.823208840544322,0,0,0,0,0,0,1.8973895866486736,1
1,-1.2023696115211493,-0.4081528028729957,0.4976925648368967,-0.6607767241548985,1.901762246456666,0,0,0,0,0,0,1.7974938535029923,1
1,-1.2023696115211493,-0.4081528028729957,-0.2664959696550374,0.0213764742724847,1.933183608821604,0,0,0,0,0,0,1.7974938535029923,1
1,-1.252365645148799,-0.4081528028729957,-0.1214674886565681,-0.3297317896239622,1.9646049711865408,0,0,0,0,0,0,1.8973895866486736,1
0,-1.252365645148799,-0.4755536884785243,-0.0768433406570391,0.1718514445138192,1.996026333551479,0,0,0,0,0,0,1.7974938535030494,1
0,-1.252365645148799,-0.3407519172674287,0.7208133048345416,-1.2125182817064584,2.074579739463823,0,0,0,0,0,0,1.9972853197943552,2
1,-1.252365645148799,-0.2733510316618617,-1.2649612811444988,1.074701265961826,-1.6959837443286896,0,0,0,0,0,0,2.0971810529400363,1
0,-1.2023696115211493,-0.2733510316618617,-1.454613910142497,1.0446062719135587,-1.6645623819637518,0,0,0,0,0,0,1.9972853197943552,1
2,-1.2023696115211493,-0.2733510316618617,-1.1645569481455584,1.315461218347961,-1.5860089760514078,0,0,0,0,0,0,1.9972853197943552,1
2,-1.2023696115211493,-0.2733510316618617,-0.0489532481573335,-0.269541801527429,-1.5388769325040017,0,0,0,0,0,0,1.9972853197943552,1
0,-1.2023696115211493,-0.2733510316618617,-0.6179111351513282,0.663403013968845,-1.491744888956595,0,0,0,0,0,0,1.9972853197943552,1
1,-1.1523735778935282,-0.2733510316618617,-0.3278541731543898,0.793814654844668,-1.4131914830442511,0,0,0,0,0,0,1.8973895866487307,1
0,-1.1523735778935282,-0.205950146056333,0.4307563428376032,-0.8915050118582778,-1.3817701206793134,0,0,0,0,0,0,1.9972853197943552,1
1,-1.1023775442658783,-0.205950146056333,0.0458730663416655,-0.269541801527429,-1.3032167147669695,0,0,0,0,0,0,1.8973895866486736,1
1,-1.0523815106382577,-0.205950146056333,3.654851035803573,-2.326033061492333,-1.2717953524020318,0,0,0,0,0,0,1.7974938535030494,2
1,-1.0523815106382577,-0.1385492604507661,2.5727154468149958,-1.8746081507683297,-1.2403739900370945,0,0,0,0,0,0,1.8973895866487307,2
1,-1.0523815106382577,-0.1385492604507661,-1.1310888371459118,3.171319184657752,-1.2089526276721567,1,0,0,1,0,0,1.8973895866487307,1
1,-1.0523815106382577,-0.0711483748452374,0.0179829738419599,-0.6206500654238761,-1.177531265307219,0,0,0,0,0,0,1.9972853197943552,1
2,-1.0523815106382577,-0.1385492604507661,0.8602637673330699,-1.0118849880513456,-1.1461099029422814,0,0,0,0,0,0,1.8973895866487307,2
1,-1.0523815106382577,-0.1385492604507661,-0.4338365246532711,1.0546379365963146,-1.0989778593948751,0,0,0,0,0,0,1.8973895866487307,1
2,-1.0023854770106078,-0.0711483748452374,0.1462773993406058,-0.6106184007411204,-1.0675564970299374,0,0,0,0,0,0,1.8973895866486736,1
1,-1.0023854770106078,-0.0711483748452374,-0.7573615976498564,0.7737513254791571,-1.020424453482531,0,0,0,0,0,0,1.8973895866486736,1
1,-0.9523894433829584,-0.0711483748452374,0.5032705833368378,-0.7510617062996991,-0.9890030911175934,0,0,0,0,0,0,1.7974938535029923,2
1,-0.9523894433829584,-0.0037474892396704,-0.026641174157569,-0.6306817301066312,-0.9575817287526558,0,0,0,0,0,0,1.8973895866486736,1
1,-0.9523894433829584,-0.0037474892396704,0.0793411773413123,0.0915981270517738,-0.9261603663877184,0,0,0,0,0,0,1.8973895866486736,1
1,-0.9523894433829584,-0.0711483748452374,0.1351213623407235,-0.7209667122514325,-0.8947390040227806,0,0,0,0,0,0,1.7974938535029923,1
1,-0.9523894433829584,-0.0711483748452374,0.5311606758365435,-1.0018533233685898,-0.863317641657843,0,0,0,0,0,0,1.7974938535029923,2
2,-1.0023854770106078,-0.0711483748452374,-0.5230848206523292,0.5229597084102664,-0.8318962792929054,0,0,0,0,0,0,1.8973895866486736,1
1,-0.9523894433829584,-0.0711483748452374,0.5757848238360724,-0.9617266646375676,-0.784764235745499,0,0,0,0,0,0,1.7974938535029923,2
0,-0.9523894433829584,-0.0711483748452374,0.8212176378334819,-1.0921383055133904,-0.7533428733805614,0,0,0,0,0,0,1.7974938535029923,2
2,-0.9523894433829584,-0.0037474892396704,-0.8131417826492676,0.312294750072398,-0.6747894674682174,0,0,0,0,0,0,1.8973895866486736,1
0,-0.9023934097553372,-0.0037474892396704,-0.5900210426516227,0.42264306158271,-0.627657423920811,0,0,0,0,0,0,1.7974938535030494,1
1,-0.8523973761276875,-0.0037474892396704,-0.1772476736559794,0.4728013849964882,-0.549104018008467,0,0,0,0,0,0,1.697598120357368,1
2,-0.8523973761276875,0.0636533963658965,-0.8354538566490322,0.964352954451514,-0.5176826556435293,0,0,0,0,0,0,1.7974938535030494,1
1,-0.8523973761276875,0.0636533963658965,-0.7294715051501508,0.5329913730930215,-0.470550612096123,0,0,0,0,0,0,1.7974938535030494,1
2,-0.8024013425000663,0.1310542819714251,1.0387603593311858,-0.8012200297134773,-0.4391292497311854,0,0,0,0,0,0,1.7974938535030494,2
1,-0.8024013425000663,0.0636533963658965,2.159942077819352,-1.6338481983821946,-0.391997206183779,0,0,0,0,0,0,1.6975981203574249,2
0,-0.8523973761276875,0.0636533963658965,-0.1660916366560971,-0.2394468074791617,-0.3605758438188413,0,0,0,0,0,0,1.7974938535030494,1
1,-0.8523973761276875,0.0636533963658965,0.0347170293417833,-0.3698584483549854,-0.2820224379064973,0,0,0,0,0,0,1.7974938535030494,1
1,-0.8024013425000663,0.0636533963658965,-0.0322191926575101,-0.4802067598652967,-0.2506010755415597,0,0,0,0,0,0,1.6975981203574249,1
1,-0.8024013425000663,0.0636533963658965,-0.4673046356529179,0.2220097679275974,-0.2191797131766221,0,0,0,0,0,0,1.6975981203574249,1
2,-0.8024013425000663,0.0636533963658965,-1.1366668556458528,1.7869494584374754,-0.1877583508116845,0,0,0,0,0,0,1.6975981203574249,1
1,-0.8523973761276875,0.0636533963658965,-0.0879993776569214,0.5931813611895553,-0.1406263072642781,0,0,0,0,0,0,1.7974938535030494,1
1,-0.8523973761276875,-0.0037474892396704,-0.4394145431532122,0.7637196607964014,-0.1092049448993405,0,0,0,0,0,0,1.697598120357368,1
1,-0.8024013425000663,-0.0037474892396704,0.0849191958412534,-0.269541801527429,-0.0777835825344029,0,0,0,0,0,0,1.5977023872117435,1
0,-0.8523973761276875,-0.0037474892396704,-0.6681133016507984,0.7135613373826232,-0.0463622201694653,0,0,0,0,0,0,1.697598120357368,1
1,-0.8523973761276875,-0.0037474892396704,-0.5398188761521525,0.3925480675344427,0.0321911857428786,0,0,0,0,0,0,1.697598120357368,1
1,-0.8523973761276875,-0.0711483748452374,-0.1772476736559794,0.1618197798310635,0.0636125481078162,0,0,0,0,0,0,1.597702387211687,1
1,-0.8523973761276875,-0.0037474892396704,1.7806368198233555,-1.6137848690166836,0.0950339104727538,0,0,0,0,0,0,1.697598120357368,2
1,-0.8523973761276875,-0.0711483748452374,-0.4226804876533889,0.3925480675344427,0.1264552728376914,0,0,0,0,0,0,1.597702387211687,1
1,-0.9023934097553372,-0.205950146056333,0.2578377693394283,-0.2595101368446733,0.1578766352026291,0,0,0,0,0,0,1.4978066540660622,1
1,-1.0023854770106078,-0.2733510316618617,-0.0154851371576867,-0.269541801527429,0.1892979975675666,0,0,0,0,0,0,1.5977023872117435,1
1,-1.0023854770106078,-0.2733510316618617,-0.7573615976498564,1.1348912540583591,0.2207193599325043,0,0,0,0,0,0,1.5977023872117435,1
2,-1.0523815106382577,-0.2733510316618617,-0.1326235256564504,-0.1190668312860946,0.2521407222974419,0,0,0,0,0,0,1.6975981203574249,1
